Date Time, Water Level, Sigma, O, F, R, L, Quality 
2016-06-17 06:30,3.058,0.030,0,0,0,0,v
2016-06-17 06:36,2.723,0.020,0,0,0,0,v
2016-06-17 06:42,2.854,0.033,0,0,0,0,v
2016-06-17 06:48,2.552,0.046,0,0,0,0,v
2016-06-17 06:54,2.566,0.026,0,0,0,0,v
2016-06-17 07:00,2.448,0.023,0,0,0,0,v
2016-06-17 07:06,2.260,0.023,0,0,0,0,v
2016-06-17 07:12,2.178,0.052,0,0,0,0,v
2016-06-17 07:18,2.119,0.026,0,0,0,0,v
2016-06-17 07:24,1.900,0.062,0,0,0,0,v
2016-06-17 07:30,1.880,0.062,0,0,0,0,v
2016-06-17 07:36,1.667,0.056,0,0,0,0,v
2016-06-17 07:42,1.693,0.043,0,0,0,0,v
2016-06-17 07:48,1.522,0.023,0,0,0,0,v
2016-06-17 07:54,1.506,0.033,0,0,0,0,v
2016-06-17 08:00,1.188,0.030,0,0,0,0,v
2016-06-17 08:06,1.240,0.020,0,0,0,0,v
2016-06-17 08:12,1.043,0.039,0,0,0,0,v
2016-06-17 08:18,1.007,0.023,0,0,0,0,v
2016-06-17 08:24,1.043,0.039,0,0,0,0,v
2016-06-17 08:30,0.876,0.026,0,0,0,0,v
2016-06-17 08:36,0.830,0.039,0,0,0,0,v
2016-06-17 08:42,0.758,0.046,0,0,0,0,v
2016-06-17 08:48,0.643,0.026,0,0,0,0,v
2016-06-17 08:54,0.679,0.059,0,0,0,0,v
2016-06-17 09:00,0.502,0.020,0,0,0,0,v
2016-06-17 09:06,0.528,0.030,0,0,0,0,v
2016-06-17 09:12,0.420,0.043,0,0,0,0,v
2016-06-17 09:18,0.367,0.039,0,0,0,0,v
2016-06-17 09:24,0.492,0.043,0,0,0,0,v
2016-06-17 09:30,0.289,0.036,0,0,0,0,v
2016-06-17 09:36,0.299,0.020,0,0,0,0,v
2016-06-17 09:42,0.387,0.033,0,0,0,0,v
2016-06-17 09:48,0.315,0.046,0,0,0,0,v
2016-06-17 09:54,0.308,0.030,0,0,0,0,v
2016-06-17 10:00,0.217,0.033,0,0,0,0,v
2016-06-17 10:06,0.322,0.020,0,0,0,0,v
2016-06-17 10:12,0.318,0.049,0,0,0,0,v
2016-06-17 10:18,0.269,0.046,0,0,0,0,v
2016-06-17 10:24,0.292,0.030,0,0,0,0,v
2016-06-17 10:30,0.276,0.052,0,0,0,0,v
2016-06-17 10:36,0.427,0.033,0,0,0,0,v
2016-06-17 10:42,0.341,0.033,0,0,0,0,v
2016-06-17 10:48,0.535,0.052,0,0,0,0,v
2016-06-17 10:54,0.443,0.030,0,0,0,0,v
2016-06-17 11:00,0.545,0.030,0,0,0,0,v
2016-06-17 11:06,0.568,0.020,0,0,0,0,v
2016-06-17 11:12,0.623,0.049,0,0,0,0,v
2016-06-17 11:18,0.476,0.062,0,0,0,0,v
2016-06-17 11:24,0.771,0.039,0,0,0,0,v
2016-06-17 11:30,0.538,0.026,0,0,0,0,v
2016-06-17 11:36,0.833,0.033,0,0,0,0,v
2016-06-17 11:42,0.679,0.039,0,0,0,0,v
2016-06-17 11:48,0.896,0.075,0,0,0,0,v
2016-06-17 11:54,0.902,0.049,0,0,0,0,v
2016-06-17 12:00,0.981,0.062,0,0,0,0,v
2016-06-17 12:06,1.201,0.030,0,0,0,0,v
2016-06-17 12:12,1.076,0.023,0,0,0,0,v
2016-06-17 12:18,1.276,0.066,0,0,0,0,v
2016-06-17 12:24,1.401,0.030,0,0,0,0,v
2016-06-17 12:30,1.555,0.049,0,0,0,0,v
2016-06-17 12:36,1.493,0.033,0,0,0,0,v
2016-06-17 12:42,1.598,0.046,0,0,0,0,v
2016-06-17 12:48,1.755,0.056,0,0,0,0,v
2016-06-17 12:54,1.818,0.056,0,0,0,0,v
2016-06-17 13:00,1.985,0.043,0,0,0,0,v
2016-06-17 13:06,1.936,0.046,0,0,0,0,v
2016-06-17 13:12,2.152,0.052,0,0,0,0,v
2016-06-17 13:18,2.136,0.033,0,0,0,0,v
2016-06-17 13:24,2.221,0.046,0,0,0,0,v
2016-06-17 13:30,2.372,0.033,0,0,0,0,v
2016-06-17 13:36,2.257,0.075,0,0,0,0,v
2016-06-17 13:42,2.671,0.036,0,0,0,0,v
2016-06-17 13:48,2.487,0.033,0,0,0,0,v
2016-06-17 13:54,2.687,0.056,0,0,0,0,v
2016-06-17 14:00,2.631,0.020,0,0,0,0,v
2016-06-17 14:06,2.858,0.039,0,0,0,0,v
2016-06-17 14:12,2.733,0.033,0,0,0,0,v
2016-06-17 14:18,2.979,0.030,0,0,0,0,v
2016-06-17 14:24,2.930,0.033,0,0,0,0,v
2016-06-17 14:30,2.966,0.046,0,0,0,0,v
2016-06-17 14:36,3.104,0.046,0,0,0,0,v
2016-06-17 14:42,3.038,0.036,0,0,0,0,v
2016-06-17 14:48,3.202,0.026,0,0,0,0,v
2016-06-17 14:54,3.163,0.036,0,0,0,0,v
2016-06-17 15:00,3.251,0.030,0,0,0,0,v
2016-06-17 15:06,3.350,0.023,0,0,0,0,v
2016-06-17 15:12,3.360,0.030,0,0,0,0,v
2016-06-17 15:18,3.468,0.039,0,0,0,0,v
2016-06-17 15:24,3.399,0.046,0,0,0,0,v
2016-06-17 15:30,3.520,0.062,0,0,0,0,v
2016-06-17 15:36,3.507,0.046,0,0,0,0,v
2016-06-17 15:42,3.517,0.033,0,0,0,0,v
2016-06-17 15:48,3.520,0.033,0,0,0,0,v
2016-06-17 15:54,3.642,0.036,0,0,0,0,v
2016-06-17 16:00,3.583,0.056,0,0,0,0,v
2016-06-17 16:06,3.625,0.039,0,0,0,0,v
2016-06-17 16:12,3.589,0.030,0,0,0,0,v
2016-06-17 16:18,3.737,0.030,0,0,0,0,v
2016-06-17 16:24,3.602,0.052,0,0,0,0,v
2016-06-17 16:30,3.583,0.039,0,0,0,0,v
2016-06-17 16:36,3.658,0.049,0,0,0,0,v
2016-06-17 16:42,3.468,0.056,0,0,0,0,v
2016-06-17 16:48,3.520,0.033,0,0,0,0,v
2016-06-17 16:54,3.432,0.075,0,0,0,0,v
2016-06-17 17:00,3.369,0.056,0,0,0,0,v
2016-06-17 17:06,3.458,0.066,0,0,0,0,v
2016-06-17 17:12,3.376,0.026,0,0,0,0,v
2016-06-17 17:18,3.445,0.039,0,0,0,0,v
2016-06-17 17:24,3.402,0.036,0,0,0,0,v
2016-06-17 17:30,3.314,0.056,0,0,0,0,v
2016-06-17 17:36,3.281,0.043,0,0,0,0,v
2016-06-17 17:42,3.274,0.043,0,0,0,0,v
2016-06-17 17:48,3.232,0.033,0,0,0,0,v
2016-06-17 17:54,3.156,0.039,0,0,0,0,v
2016-06-17 18:00,3.192,0.043,0,0,0,0,v
2016-06-17 18:06,2.943,0.056,0,0,0,0,v
2016-06-17 18:12,3.186,0.049,0,0,0,0,v
2016-06-17 18:18,2.946,0.026,0,0,0,0,v
2016-06-17 18:24,2.904,0.023,0,0,0,0,v
2016-06-17 18:30,2.917,0.030,0,0,0,0,v
2016-06-17 18:36,2.808,0.030,0,0,0,0,v
2016-06-17 18:42,2.815,0.030,0,0,0,0,v
2016-06-17 18:48,2.795,0.043,0,0,0,0,v
2016-06-17 18:54,2.615,0.039,0,0,0,0,v
2016-06-17 19:00,2.785,0.049,0,0,0,0,v
2016-06-17 19:06,2.493,0.046,0,0,0,0,v
2016-06-17 19:12,2.687,0.039,0,0,0,0,v
2016-06-17 19:18,2.484,0.043,0,0,0,0,v
2016-06-17 19:24,2.612,0.043,0,0,0,0,v
2016-06-17 19:30,2.510,0.079,0,0,0,0,v
2016-06-17 19:36,2.480,0.026,0,0,0,0,v
2016-06-17 19:42,2.418,0.052,0,0,0,0,v
2016-06-17 19:48,2.526,0.039,0,0,0,0,v
2016-06-17 19:54,2.260,0.033,0,0,0,0,v
2016-06-17 20:00,2.343,0.016,0,0,0,0,v
2016-06-17 20:06,2.201,0.056,0,0,0,0,v
2016-06-17 20:12,2.293,0.033,0,0,0,0,v
2016-06-17 20:18,2.165,0.072,0,0,0,0,v
2016-06-17 20:24,2.172,0.033,0,0,0,0,v
2016-06-17 20:30,2.182,0.075,0,0,0,0,v
2016-06-17 20:36,2.100,0.072,0,0,0,0,v
2016-06-17 20:42,2.195,0.046,0,0,0,0,v
2016-06-17 20:48,1.995,0.030,0,0,0,0,v
2016-06-17 20:54,2.103,0.039,0,0,0,0,v
2016-06-17 21:00,2.215,0.030,0,0,0,0,v
2016-06-17 21:06,2.024,0.046,0,0,0,0,v
2016-06-17 21:12,2.290,0.056,0,0,0,0,v
2016-06-17 21:18,2.034,0.043,0,0,0,0,v
2016-06-17 21:24,2.231,0.046,0,0,0,0,v
2016-06-17 21:30,2.211,0.075,0,0,0,0,v
2016-06-17 21:36,2.073,0.030,0,0,0,0,v
2016-06-17 21:42,2.283,0.020,0,0,0,0,v
2016-06-17 21:48,2.172,0.030,0,0,0,0,v
2016-06-17 21:54,2.162,0.043,0,0,0,0,v
2016-06-17 22:00,2.283,0.043,0,0,0,0,v
2016-06-17 22:06,2.211,0.062,0,0,0,0,v
2016-06-17 22:12,2.224,0.059,0,0,0,0,v
2016-06-17 22:18,2.359,0.098,0,0,0,0,v
2016-06-17 22:24,2.303,0.066,0,0,0,0,v
2016-06-17 22:30,2.421,0.056,0,0,0,0,v
2016-06-17 22:36,2.493,0.033,0,0,0,0,v
2016-06-17 22:42,2.539,0.046,0,0,0,0,v
2016-06-17 22:48,2.585,0.026,0,0,0,0,v
2016-06-17 22:54,2.710,0.033,0,0,0,0,v
2016-06-17 23:00,2.664,0.049,0,0,0,0,v
2016-06-17 23:06,2.877,0.026,0,0,0,0,v
2016-06-17 23:12,2.841,0.023,0,0,0,0,v
2016-06-17 23:18,3.058,0.089,0,0,0,0,v
2016-06-17 23:24,2.963,0.030,0,0,0,0,v
2016-06-17 23:30,3.182,0.043,0,0,0,0,v
2016-06-17 23:36,3.159,0.036,0,0,0,0,v
2016-06-17 23:42,3.278,0.052,0,0,0,0,v
2016-06-17 23:48,3.317,0.033,0,0,0,0,v
2016-06-17 23:54,3.396,0.033,0,0,0,0,v
2016-06-18 00:00,3.461,0.036,0,0,0,0,v
2016-06-18 00:06,3.694,0.049,0,0,0,0,v
2016-06-18 00:12,3.579,0.052,0,0,0,0,v
2016-06-18 00:18,3.678,0.079,0,0,0,0,v
2016-06-18 00:24,3.865,0.052,0,0,0,0,v
2016-06-18 00:30,3.894,0.026,0,0,0,0,v
2016-06-18 00:36,4.042,0.030,0,0,0,0,v
2016-06-18 00:42,4.085,0.059,0,0,0,0,v
2016-06-18 00:48,4.295,0.052,0,0,0,0,v
2016-06-18 00:54,4.196,0.079,0,0,0,0,v
2016-06-18 01:00,4.393,0.108,0,0,0,0,v
2016-06-18 01:06,4.485,0.033,0,0,0,0,v
2016-06-18 01:12,4.534,0.030,0,0,0,0,v
2016-06-18 01:18,4.623,0.036,0,0,0,0,v
2016-06-18 01:24,4.708,0.059,0,0,0,0,v
2016-06-18 01:30,4.806,0.026,0,0,0,0,v
2016-06-18 01:36,4.826,0.039,0,0,0,0,v
2016-06-18 01:42,5.000,0.046,0,0,0,0,v
2016-06-18 01:48,4.980,0.036,0,0,0,0,v
2016-06-18 01:54,5.085,0.023,0,0,0,0,v
2016-06-18 02:00,5.075,0.046,0,0,0,0,v
2016-06-18 02:06,5.230,0.023,0,0,0,0,v
2016-06-18 02:12,5.203,0.046,0,0,0,0,v
2016-06-18 02:18,5.315,0.059,0,0,0,0,v
2016-06-18 02:24,5.433,0.059,0,0,0,0,v
2016-06-18 02:30,5.423,0.049,0,0,0,0,v
2016-06-18 02:36,5.538,0.030,0,0,0,0,v
2016-06-18 02:42,5.561,0.036,0,0,0,0,v
2016-06-18 02:48,5.745,0.075,0,0,0,0,v
2016-06-18 02:54,5.449,0.059,0,0,0,0,v
2016-06-18 03:00,5.807,0.062,0,0,0,0,v
2016-06-18 03:06,5.633,0.056,0,0,0,0,v
2016-06-18 03:12,5.745,0.033,0,0,0,0,v
2016-06-18 03:18,5.732,0.043,0,0,0,0,v
2016-06-18 03:24,5.764,0.062,0,0,0,0,v
2016-06-18 03:30,5.663,0.052,0,0,0,0,v
2016-06-18 03:36,5.679,0.043,0,0,0,0,v
2016-06-18 03:42,5.486,0.039,0,0,0,0,v
2016-06-18 03:48,5.768,0.026,0,0,0,0,v
2016-06-18 03:54,5.492,0.043,0,0,0,0,v
2016-06-18 04:00,5.492,0.089,0,0,0,0,v
2016-06-18 04:06,5.597,0.039,0,0,0,0,v
2016-06-18 04:12,5.469,0.052,0,0,0,0,v
2016-06-18 04:18,5.449,0.059,0,0,0,0,v
2016-06-18 04:24,5.472,0.039,0,0,0,0,v
2016-06-18 04:30,5.364,0.043,0,0,0,0,v
2016-06-18 04:36,5.331,0.033,0,0,0,0,v
2016-06-18 04:42,5.374,0.056,0,0,0,0,v
2016-06-18 04:48,5.312,0.043,0,0,0,0,v
2016-06-18 04:54,5.151,0.033,0,0,0,0,v
2016-06-18 05:00,5.180,0.049,0,0,0,0,v
2016-06-18 05:06,5.135,0.036,0,0,0,0,v
2016-06-18 05:12,4.954,0.049,0,0,0,0,v
2016-06-18 05:18,4.823,0.046,0,0,0,0,v
2016-06-18 05:24,4.751,0.059,0,0,0,0,v
2016-06-18 05:30,4.692,0.105,0,0,0,0,v
2016-06-18 05:36,4.564,0.033,0,0,0,0,v
2016-06-18 05:42,4.528,0.052,0,0,0,0,v
2016-06-18 05:48,4.262,0.026,0,0,0,0,v
2016-06-18 05:54,4.232,0.072,0,0,0,0,v
2016-06-18 06:00,4.032,0.026,0,0,0,0,v
2016-06-18 06:06,3.891,0.039,0,0,0,0,v
2016-06-18 06:12,3.881,0.062,0,0,0,0,v
2016-06-18 06:18,3.589,0.036,0,0,0,0,v
2016-06-18 06:24,3.750,0.066,0,0,0,0,v
2016-06-18 06:30,3.432,0.056,0,0,0,0,v
2016-06-18 06:36,3.353,0.066,0,0,0,0,v
2016-06-18 06:42,3.258,0.036,0,0,0,0,v
2016-06-18 06:48,3.087,0.023,0,0,0,0,v
2016-06-18 06:54,3.074,0.069,0,0,0,0,v
2016-06-18 07:00,2.972,0.085,0,0,0,0,v
2016-06-18 07:06,2.782,0.082,0,0,0,0,v
2016-06-18 07:12,2.858,0.082,0,0,0,0,v
2016-06-18 07:18,2.503,0.049,0,0,0,0,v
2016-06-18 07:24,2.520,0.052,0,0,0,0,v
2016-06-18 07:30,2.283,0.059,0,0,0,0,v
2016-06-18 07:36,2.149,0.030,0,0,0,0,v
2016-06-18 07:42,2.060,0.023,0,0,0,0,v
2016-06-18 07:48,1.936,0.046,0,0,0,0,v
2016-06-18 07:54,1.785,0.033,0,0,0,0,v
2016-06-18 08:00,1.608,0.043,0,0,0,0,v
2016-06-18 08:06,1.519,0.033,0,0,0,0,v
2016-06-18 08:12,1.325,0.059,0,0,0,0,v
2016-06-18 08:18,1.283,0.046,0,0,0,0,v
2016-06-18 08:24,1.017,0.046,0,0,0,0,v
2016-06-18 08:30,1.125,0.049,0,0,0,0,v
2016-06-18 08:36,0.988,0.043,0,0,0,0,v
2016-06-18 08:42,0.935,0.020,0,0,0,0,v
2016-06-18 08:48,0.837,0.039,0,0,0,0,v
2016-06-18 08:54,0.837,0.052,0,0,0,0,v
2016-06-18 09:00,0.607,0.036,0,0,0,0,v
2016-06-18 09:06,0.719,0.046,0,0,0,0,v
2016-06-18 09:12,0.551,0.030,0,0,0,0,v
2016-06-18 09:18,0.407,0.043,0,0,0,0,v
2016-06-18 09:24,0.584,0.043,0,0,0,0,v
2016-06-18 09:30,0.354,0.033,0,0,0,0,v
2016-06-18 09:36,0.285,0.020,0,0,0,0,v
2016-06-18 09:42,0.144,0.056,0,0,0,0,v
2016-06-18 09:48,-0.020,0.026,0,0,0,0,v
2016-06-18 09:54,0.253,0.039,0,0,0,0,v
2016-06-18 10:00,-0.125,0.016,0,0,0,0,v
2016-06-18 10:06,0.030,0.039,0,0,0,0,v
2016-06-18 10:12,-0.013,0.030,0,0,0,0,v
2016-06-18 10:18,-0.180,0.036,0,0,0,0,v
2016-06-18 10:24,-0.039,0.016,0,0,0,0,v
2016-06-18 10:30,-0.164,0.030,0,0,0,0,v
2016-06-18 10:36,-0.075,0.046,0,0,0,0,v
2016-06-18 10:42,-0.233,0.049,0,0,0,0,v
2016-06-18 10:48,0.115,0.043,0,0,0,0,v
2016-06-18 10:54,0.007,0.033,0,0,0,0,v
2016-06-18 11:00,-0.036,0.036,0,0,0,0,v
2016-06-18 11:06,0.131,0.030,0,0,0,0,v
2016-06-18 11:12,0.089,0.026,0,0,0,0,v
2016-06-18 11:18,0.062,0.023,0,0,0,0,v
2016-06-18 11:24,0.148,0.026,0,0,0,0,v
2016-06-18 11:30,0.112,0.020,0,0,0,0,v
2016-06-18 11:36,0.207,0.026,0,0,0,0,v
2016-06-18 11:42,0.180,0.026,0,0,0,0,v
2016-06-18 11:48,0.289,0.033,0,0,0,0,v
2016-06-18 11:54,0.259,0.016,0,0,0,0,v
2016-06-18 12:00,0.318,0.026,0,0,0,0,v
2016-06-18 12:06,0.358,0.030,0,0,0,0,v
2016-06-18 12:12,0.420,0.030,0,0,0,0,v
2016-06-18 12:18,0.509,0.023,0,0,0,0,v
2016-06-18 12:24,0.676,0.036,0,0,0,0,v
2016-06-18 12:30,0.735,0.033,0,0,0,0,v
2016-06-18 12:36,0.814,0.026,0,0,0,0,v
2016-06-18 12:42,0.932,0.036,0,0,0,0,v
2016-06-18 12:48,1.102,0.030,0,0,0,0,v
2016-06-18 12:54,1.063,0.023,0,0,0,0,v
2016-06-18 13:00,1.217,0.079,0,0,0,0,v
2016-06-18 13:06,1.394,0.030,0,0,0,0,v
2016-06-18 13:12,1.411,0.026,0,0,0,0,v
2016-06-18 13:18,1.526,0.052,0,0,0,0,v
2016-06-18 13:24,1.552,0.026,0,0,0,0,v
2016-06-18 13:30,1.614,0.033,0,0,0,0,v
2016-06-18 13:36,1.752,0.026,0,0,0,0,v
2016-06-18 13:42,1.765,0.033,0,0,0,0,v
2016-06-18 13:48,1.791,0.056,0,0,0,0,v
2016-06-18 13:54,1.969,0.030,0,0,0,0,v
2016-06-18 14:00,2.103,0.023,0,0,0,0,v
2016-06-18 14:06,2.100,0.039,0,0,0,0,v
2016-06-18 14:12,2.303,0.059,0,0,0,0,v
2016-06-18 14:18,2.277,0.095,0,0,0,0,v
2016-06-18 14:24,2.428,0.020,0,0,0,0,v
2016-06-18 14:30,2.510,0.020,0,0,0,0,v
2016-06-18 14:36,2.671,0.052,0,0,0,0,v
2016-06-18 14:42,2.631,0.049,0,0,0,0,v
2016-06-18 14:48,2.822,0.043,0,0,0,0,v
2016-06-18 14:54,2.913,0.036,0,0,0,0,v
2016-06-18 15:00,2.959,0.030,0,0,0,0,v
2016-06-18 15:06,3.071,0.023,0,0,0,0,v
2016-06-18 15:12,3.081,0.026,0,0,0,0,v
2016-06-18 15:18,3.205,0.052,0,0,0,0,v
2016-06-18 15:24,3.264,0.030,0,0,0,0,v
2016-06-18 15:30,3.287,0.030,0,0,0,0,v
2016-06-18 15:36,3.274,0.026,0,0,0,0,v
2016-06-18 15:42,3.343,0.043,0,0,0,0,v
2016-06-18 15:48,3.350,0.043,0,0,0,0,v
2016-06-18 15:54,3.422,0.049,0,0,0,0,v
2016-06-18 16:00,3.219,0.062,0,0,0,0,v
2016-06-18 16:06,3.527,0.026,0,0,0,0,v
2016-06-18 16:12,3.333,0.030,0,0,0,0,v
2016-06-18 16:18,3.638,0.049,0,0,0,0,v
2016-06-18 16:24,3.442,0.079,0,0,0,0,v
2016-06-18 16:30,3.658,0.026,0,0,0,0,v
2016-06-18 16:36,3.494,0.036,0,0,0,0,v
2016-06-18 16:42,3.671,0.052,0,0,0,0,v
2016-06-18 16:48,3.583,0.046,0,0,0,0,v
2016-06-18 16:54,3.619,0.033,0,0,0,0,v
2016-06-18 17:00,3.645,0.036,0,0,0,0,v
2016-06-18 17:06,3.757,0.039,0,0,0,0,v
2016-06-18 17:12,3.675,0.030,0,0,0,0,v
2016-06-18 17:18,3.645,0.033,0,0,0,0,v
2016-06-18 17:24,3.619,0.033,0,0,0,0,v
2016-06-18 17:30,3.517,0.039,0,0,0,0,v
2016-06-18 17:36,3.625,0.039,0,0,0,0,v
2016-06-18 17:42,3.589,0.033,0,0,0,0,v
2016-06-18 17:48,3.376,0.033,0,0,0,0,v
2016-06-18 17:54,3.533,0.030,0,0,0,0,v
2016-06-18 18:00,3.258,0.026,0,0,0,0,v
2016-06-18 18:06,3.491,0.033,0,0,0,0,v
2016-06-18 18:12,3.274,0.052,0,0,0,0,v
2016-06-18 18:18,3.320,0.072,0,0,0,0,v
2016-06-18 18:24,3.284,0.089,0,0,0,0,v
2016-06-18 18:30,3.199,0.085,0,0,0,0,v
2016-06-18 18:36,3.465,0.072,0,0,0,0,v
2016-06-18 18:42,3.120,0.062,0,0,0,0,v
2016-06-18 18:48,3.261,0.039,0,0,0,0,v
2016-06-18 18:54,3.045,0.039,0,0,0,0,v
2016-06-18 19:00,3.091,0.020,0,0,0,0,v
2016-06-18 19:06,2.861,0.059,0,0,0,0,v
2016-06-18 19:12,3.054,0.049,0,0,0,0,v
2016-06-18 19:18,2.799,0.062,0,0,0,0,v
2016-06-18 19:24,2.884,0.036,0,0,0,0,v
2016-06-18 19:30,2.674,0.033,0,0,0,0,v
2016-06-18 19:36,2.808,0.033,0,0,0,0,v
2016-06-18 19:42,2.657,0.036,0,0,0,0,v
2016-06-18 19:48,2.569,0.023,0,0,0,0,v
2016-06-18 19:54,2.635,0.052,0,0,0,0,v
2016-06-18 20:00,2.411,0.026,0,0,0,0,v
2016-06-18 20:06,2.467,0.056,0,0,0,0,v
2016-06-18 20:12,2.448,0.062,0,0,0,0,v
2016-06-18 20:18,2.421,0.079,0,0,0,0,v
2016-06-18 20:24,2.474,0.069,0,0,0,0,v
2016-06-18 20:30,2.474,0.075,0,0,0,0,v
2016-06-18 20:36,2.451,0.030,0,0,0,0,v
2016-06-18 20:42,2.343,0.030,0,0,0,0,v
2016-06-18 20:48,2.303,0.023,0,0,0,0,v
2016-06-18 20:54,2.356,0.020,0,0,0,0,v
2016-06-18 21:00,2.313,0.013,0,0,0,0,v
2016-06-18 21:06,2.149,0.056,0,0,0,0,v
2016-06-18 21:12,2.208,0.075,0,0,0,0,v
2016-06-18 21:18,2.175,0.125,0,0,0,0,v
2016-06-18 21:24,2.067,0.066,0,0,0,0,v
2016-06-18 21:30,2.211,0.033,0,0,0,0,v
2016-06-18 21:36,1.959,0.033,0,0,0,0,v
2016-06-18 21:42,2.126,0.016,0,0,0,0,v
2016-06-18 21:48,2.064,0.036,0,0,0,0,v
2016-06-18 21:54,2.238,0.026,0,0,0,0,v
2016-06-18 22:00,1.962,0.023,0,0,0,0,v
2016-06-18 22:06,2.201,0.010,0,0,0,0,v
2016-06-18 22:12,1.995,0.020,0,0,0,0,v
2016-06-18 22:18,2.208,0.023,0,0,0,0,v
2016-06-18 22:24,2.178,0.049,0,0,0,0,v
2016-06-18 22:30,2.356,0.043,0,0,0,0,v
2016-06-18 22:36,2.303,0.039,0,0,0,0,v
2016-06-18 22:42,2.559,0.016,0,0,0,0,v
2016-06-18 22:48,2.326,0.023,0,0,0,0,v
2016-06-18 22:54,2.598,0.026,0,0,0,0,v
2016-06-18 23:00,2.428,0.059,0,0,0,0,v
2016-06-18 23:06,2.592,0.030,0,0,0,0,v
2016-06-18 23:12,2.635,0.033,0,0,0,0,v
2016-06-18 23:18,2.697,0.033,0,0,0,0,v
2016-06-18 23:24,2.664,0.039,0,0,0,0,v
2016-06-18 23:30,2.907,0.026,0,0,0,0,v
2016-06-18 23:36,2.759,0.026,0,0,0,0,v
2016-06-18 23:42,2.963,0.059,0,0,0,0,v
2016-06-18 23:48,2.897,0.066,0,0,0,0,v
2016-06-18 23:54,3.038,0.049,0,0,0,0,v
2016-06-19 00:00,3.107,0.033,0,0,0,0,v
2016-06-19 00:06,3.153,0.046,0,0,0,0,v
2016-06-19 00:12,3.399,0.036,0,0,0,0,v
2016-06-19 00:18,3.271,0.046,0,0,0,0,v
2016-06-19 00:24,3.409,0.049,0,0,0,0,v
2016-06-19 00:30,3.560,0.043,0,0,0,0,v
2016-06-19 00:36,3.658,0.016,0,0,0,0,v
2016-06-19 00:42,3.881,0.026,0,0,0,0,v
2016-06-19 00:48,3.835,0.036,0,0,0,0,v
2016-06-19 00:54,3.927,0.000,1,0,0,0,v
2016-06-19 01:00,4.009,0.000,1,0,0,0,v
2016-06-19 01:06,4.094,0.000,1,0,0,0,v
2016-06-19 01:12,4.180,0.000,1,0,0,0,v
2016-06-19 01:18,4.272,0.000,1,0,0,0,v
2016-06-19 01:24,4.278,0.033,0,0,0,0,v
2016-06-19 01:30,4.524,0.052,0,0,0,0,v
2016-06-19 01:36,4.436,0.033,0,0,0,0,v
2016-06-19 01:42,4.718,0.033,0,0,0,0,v
2016-06-19 01:48,4.734,0.020,0,0,0,0,v
2016-06-19 01:54,4.849,0.023,0,0,0,0,v
2016-06-19 02:00,4.793,0.036,0,0,0,0,v
2016-06-19 02:06,5.052,0.023,0,0,0,0,v
2016-06-19 02:12,5.020,0.066,0,0,0,0,v
2016-06-19 02:18,5.312,0.030,0,0,0,0,v
2016-06-19 02:24,5.164,0.026,0,0,0,0,v
2016-06-19 02:30,5.440,0.043,0,0,0,0,v
2016-06-19 02:36,5.413,0.043,0,0,0,0,v
2016-06-19 02:42,5.459,0.023,0,0,0,0,v
2016-06-19 02:48,5.568,0.036,0,0,0,0,v
2016-06-19 02:54,5.591,0.036,0,0,0,0,v
2016-06-19 03:00,5.620,0.049,0,0,0,0,v
2016-06-19 03:06,5.623,0.039,0,0,0,0,v
2016-06-19 03:12,5.686,0.049,0,0,0,0,v
2016-06-19 03:18,5.692,0.026,0,0,0,0,v
2016-06-19 03:24,5.633,0.030,0,0,0,0,v
2016-06-19 03:30,5.735,0.033,0,0,0,0,v
2016-06-19 03:36,5.676,0.049,0,0,0,0,v
2016-06-19 03:42,5.794,0.026,0,0,0,0,v
2016-06-19 03:48,5.761,0.033,0,0,0,0,v
2016-06-19 03:54,5.925,0.030,0,0,0,0,v
2016-06-19 04:00,5.840,0.033,0,0,0,0,v
2016-06-19 04:06,5.833,0.030,0,0,0,0,v
2016-06-19 04:12,5.797,0.026,0,0,0,0,v
2016-06-19 04:18,5.755,0.023,0,0,0,0,v
2016-06-19 04:24,5.810,0.023,0,0,0,0,v
2016-06-19 04:30,5.774,0.030,0,0,0,0,v
2016-06-19 04:36,5.764,0.030,0,0,0,0,v
2016-06-19 04:42,5.715,0.052,0,0,0,0,v
2016-06-19 04:48,5.692,0.039,0,0,0,0,v
2016-06-19 04:54,5.554,0.049,0,0,0,0,v
2016-06-19 05:00,5.558,0.036,0,0,0,0,v
2016-06-19 05:06,5.404,0.023,0,0,0,0,v
2016-06-19 05:12,5.420,0.016,0,0,0,0,v
2016-06-19 05:18,5.230,0.033,0,0,0,0,v
2016-06-19 05:24,5.390,0.033,0,0,0,0,v
2016-06-19 05:30,5.043,0.030,0,0,0,0,v
2016-06-19 05:36,5.210,0.023,0,0,0,0,v
2016-06-19 05:42,5.007,0.059,0,0,0,0,v
2016-06-19 05:48,4.849,0.026,0,0,0,0,v
2016-06-19 05:54,4.951,0.039,0,0,0,0,v
2016-06-19 06:00,4.718,0.026,0,0,0,0,v
2016-06-19 06:06,4.623,0.039,0,0,0,0,v
2016-06-19 06:12,4.633,0.072,0,0,0,0,v
2016-06-19 06:18,4.364,0.049,0,0,0,0,v
2016-06-19 06:24,4.341,0.082,0,0,0,0,v
2016-06-19 06:30,4.108,0.016,0,0,0,0,v
